player_name,club,position,age,nationality,market_value_eur,contract_months_remaining,fb_player_name,fb_club,minutes_played,goals,assists,goals_per_90,assists_per_90,match_score,mins,yellow_cards,shots_per_game,pass_success_pct,aerials_won,rating,tackles_per_game,interceptions_per_game,fouls_per_game,clearances_per_game,dribbled_past_per_game,blocks_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,avg_passes_per_game,crosses_per_game,long_balls_per_game,through_balls_per_game,xg,xg_diff,xg_per_shot,position_group,is_striker,is_winger,is_attacking_mid,is_central_mid,is_cdm,is_fullback,is_goalkeeper,nationality_group,is_brazilian,is_french,is_english,is_spanish,is_german,is_argentinian,is_portuguese,is_african,is_asian,is_south_american_other
Robin Roefs,Sunderland AFC,Goalkeeper,23,Netherlands,25000000.0,51,Robin Roefs,Sunderland AFC,2520.0,0.0,0.0,0.0,0.0,100.0,2520.0,3.0,0.0,64.0,0.8,6.73,0.0,0.0,0.0,1.2,0.1,0.0,0.1,0.0,0.4,39.3,0.0,5.7,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,other_europe,0,0,0,0,0,0,0,0,0,0
Melker Ellborg,Sunderland AFC,Goalkeeper,22,Sweden,3000000.0,51,Melker Ellborg,Sunderland AFC,180.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,other_europe,0,0,0,0,0,0,0,0,0,0
Dan Ballard,Sunderland AFC,Centre-Back,26,Northern Ireland,20000000.0,39,Dan Ballard,Sunderland AFC,2008.0,2.0,0.0,0.0896,0.0,100.0,2008.0,3.0,1.0,82.1,3.9,7.01,1.2,0.7,1.0,6.9,0.2,0.8,0.6,0.1,1.1,39.6,0.0,2.2,0.0,3.83,-1.83,0.15,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Omar Alderete,Sunderland AFC,Centre-Back,29,Paraguay,15000000.0,39,Omar Alderete,Sunderland AFC,2264.0,1.0,1.0,0.0398,0.0398,100.0,2266.0,5.0,0.7,82.2,2.7,6.96,1.0,1.1,0.9,6.9,0.3,1.0,0.3,0.5,0.3,40.5,0.1,2.5,0.1,1.84,-0.84,0.1,centre_back,0,0,0,0,0,0,0,south_american_other,0,0,0,0,0,0,0,0,0,1
Luke O'Nien,Sunderland AFC,Centre-Back,31,England,1000000.0,27,Luke O'Nien,Sunderland AFC,141.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centre_back,0,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Dennis Cirkin,Sunderland AFC,Left-Back,23,Latvia,8000000.0,3,Dennis Cirkin,Sunderland AFC,304.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Reinildo Mandava,Sunderland AFC,Left-Back,32,Mozambique,5000000.0,15,Reinildo Mandava,Sunderland AFC,1427.0,0.0,1.0,0.0,0.0631,100.0,1429.0,6.0,0.2,85.8,1.4,6.72,1.6,1.4,1.5,3.6,0.5,0.6,0.2,0.7,1.6,34.1,0.2,1.1,0.0,0.18,-0.18,0.05,fullback,0,0,0,0,0,1,0,african,0,0,0,0,0,0,0,1,0,0
Trai Hume,Sunderland AFC,Right-Back,24,Northern Ireland,22000000.0,51,Trai Hume,Sunderland AFC,2491.0,0.0,1.0,0.0,0.0361,100.0,2495.0,7.0,0.9,73.7,1.9,6.64,1.8,0.7,0.7,2.8,0.9,0.3,0.6,0.1,1.1,28.5,0.3,1.2,0.0,1.92,-1.92,0.07,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Lutsharel Geertruida,Sunderland AFC,Right-Back,25,Netherlands,20000000.0,3,Lutsharel Geertruida,Sunderland AFC,1333.0,0.0,0.0,0.0,0.0,100.0,1325.0,0.0,0.3,85.7,0.3,6.36,1.3,0.7,0.5,1.5,0.5,0.3,0.3,0.3,0.2,24.1,0.0,1.0,0.0,0.98,-0.98,0.12,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Nordi Mukiele,Sunderland AFC,Right-Back,28,France,18000000.0,39,Nordi Mukiele,Sunderland AFC,2163.0,1.0,3.0,0.0416,0.1248,100.0,2165.0,4.0,0.6,77.0,2.8,7.01,2.3,1.3,0.9,5.2,0.4,0.4,0.8,0.3,0.8,35.8,0.4,1.5,0.1,1.47,-0.47,0.09,fullback,0,0,0,0,0,1,0,french,0,1,0,0,0,0,0,0,0,0
Granit Xhaka,Sunderland AFC,Defensive Midfield,33,Switzerland,10000000.0,27,Granit Xhaka,Sunderland AFC,2184.0,1.0,5.0,0.0412,0.206,100.0,2183.0,5.0,0.5,82.8,1.9,6.98,1.4,0.8,0.6,2.8,0.6,0.6,1.0,0.3,1.2,50.0,0.7,4.1,0.1,0.62,0.38,0.05,cdm,0,0,0,0,1,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Habib Diarra,Sunderland AFC,Central Midfield,22,Senegal,32000000.0,51,Habib Diarra,Sunderland AFC,1014.0,2.0,0.0,0.1775,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,central_mid,0,0,0,1,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Noah Sadiki,Sunderland AFC,Central Midfield,21,DR Congo,30000000.0,51,Noah Sadiki,Sunderland AFC,2202.0,0.0,0.0,0.0,0.0,100.0,2207.0,6.0,0.4,85.5,0.3,6.56,1.5,1.2,0.9,1.4,0.5,0.4,0.4,0.8,1.2,34.1,0.2,1.3,0.0,0.51,-0.51,0.05,central_mid,0,0,0,1,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Enzo Le Fée,Sunderland AFC,Central Midfield,26,France,25000000.0,39,Enzo Le Fée,Sunderland AFC,2295.0,4.0,4.0,0.1569,0.1569,100.0,2301.0,5.0,0.9,81.6,0.6,6.69,2.4,0.8,0.9,1.0,1.1,0.4,1.3,0.4,0.9,30.4,0.7,0.9,0.1,4.5,-0.5,0.19,central_mid,0,0,0,1,0,0,0,french,0,1,0,0,0,0,0,0,0,0
Chris Rigg,Sunderland AFC,Attacking Midfield,18,England,25000000.0,51,Chris Rigg,Sunderland AFC,468.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacking_mid,0,0,1,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Nilson Angulo,Sunderland AFC,Left Winger,22,Ecuador,17000000.0,27,Nilson Angulo,Sunderland AFC,256.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,south_american_other,0,0,0,0,0,0,0,0,0,1
Romaine Mundle,Sunderland AFC,Left Winger,22,England,8000000.0,27,Romaine Mundle,Sunderland AFC,411.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Chemsdine Talbi,Sunderland AFC,Right Winger,20,Morocco,25000000.0,51,Chemsdine Talbi,Sunderland AFC,1236.0,3.0,1.0,0.2184,0.0728,100.0,1240.0,0.0,0.8,82.0,0.0,6.34,0.4,0.1,0.1,0.6,0.5,0.0,0.5,0.7,0.0,14.4,0.3,0.5,0.0,1.4,1.6,0.08,winger,0,1,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Bertrand Traoré,Sunderland AFC,Right Winger,30,Burkina Faso,5000000.0,3,Bertrand Traoré,Sunderland AFC,632.0,1.0,0.0,0.1424,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Jocelin Ta Bi,Sunderland AFC,Right Winger,21,Cote d'Ivoire,3000000.0,51,Jocelin Ta Bi,Sunderland AFC,38.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Brian Brobbey,Sunderland AFC,Centre-Forward,24,Netherlands,25000000.0,39,Brian Brobbey,Sunderland AFC,1279.0,5.0,1.0,0.3518,0.0704,100.0,1280.0,3.0,0.9,69.4,2.1,6.42,0.3,0.0,0.7,0.3,0.1,0.2,0.3,0.0,1.1,7.5,0.0,0.0,0.0,3.37,1.63,0.16,striker,1,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Eliezer Mayenda,Sunderland AFC,Centre-Forward,20,Spain,18000000.0,51,Eliezer Mayenda,Sunderland AFC,757.0,2.0,0.0,0.2378,0.0,100.0,755.0,0.0,0.7,65.9,0.8,6.31,0.3,0.1,0.3,0.3,0.1,0.1,0.2,0.6,0.6,4.7,0.0,0.1,0.0,1.89,0.11,0.15,striker,1,0,0,0,0,0,0,spanish,0,0,0,1,0,0,0,0,0,0
Wilson Isidor,Sunderland AFC,Centre-Forward,25,Haiti,18000000.0,27,Wilson Isidor,Sunderland AFC,1068.0,4.0,0.0,0.3371,0.0,100.0,1068.0,1.0,1.5,57.0,0.8,6.31,0.3,0.0,0.5,0.6,0.2,0.0,0.0,0.2,0.2,4.1,0.0,0.0,0.0,4.62,-0.62,0.12,striker,1,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Mads Hermansen,West Ham United,Goalkeeper,25,Denmark,15000000.0,51,Mads Hermansen,West Ham United,900.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,other_europe,0,0,0,0,0,0,0,0,0,0
Alphonse Areola,West Ham United,Goalkeeper,33,France,5000000.0,15,Alphonse Areola,West Ham United,1800.0,0.0,1.0,0.0,0.05,100.0,1800.0,0.0,0.0,46.6,0.3,6.6,0.0,0.1,0.1,1.5,0.0,0.0,0.1,0.0,0.1,27.1,0.0,6.4,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,french,0,1,0,0,0,0,0,0,0,0
Jean-Clair Todibo,West Ham United,Centre-Back,26,France,23000000.0,27,Jean-Clair Todibo,West Ham United,1698.0,0.0,1.0,0.0,0.053,100.0,1706.0,4.0,0.1,87.8,1.2,6.49,1.9,0.8,0.4,4.7,0.3,0.6,0.3,0.2,0.2,37.3,0.0,1.3,0.0,0.58,-0.58,0.29,centre_back,0,0,0,0,0,0,0,french,0,1,0,0,0,0,0,0,0,0
Axel Disasi,West Ham United,Centre-Back,28,France,15000000.0,3,Axel Disasi,West Ham United,540.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centre_back,0,0,0,0,0,0,0,french,0,1,0,0,0,0,0,0,0,0
Konstantinos Mavropanos,West Ham United,Centre-Back,28,Greece,15000000.0,27,Konstantinos Mavropanos,West Ham United,1814.0,1.0,0.0,0.0496,0.0,100.0,1805.0,2.0,0.7,83.1,2.3,6.72,1.2,1.4,0.4,6.2,0.4,0.9,0.0,0.0,0.3,37.2,0.0,2.9,0.0,2.36,-1.36,0.15,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Ezra Mayers,West Ham United,Centre-Back,19,England,1200000.0,27,Ezra Mayers,West Ham United,117.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centre_back,0,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
El Hadji Malick Diouf,West Ham United,Left-Back,21,Senegal,28000000.0,51,El Hadji Malick Diouf,West Ham United,2004.0,0.0,5.0,0.0,0.2246,100.0,2008.0,4.0,0.5,73.3,1.6,6.72,1.3,1.2,0.9,3.9,0.5,0.4,0.6,0.6,0.7,29.8,0.6,1.6,0.0,0.43,-0.43,0.03,fullback,0,0,0,0,0,1,0,african,0,0,0,0,0,0,0,1,0,0
Oliver Scarles,West Ham United,Left-Back,20,England,10000000.0,27,Oliver Scarles,West Ham United,656.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fullback,0,0,0,0,0,1,0,english,0,0,1,0,0,0,0,0,0,0
Aaron Wan-Bissaka,West Ham United,Right-Back,28,DR Congo,22000000.0,63,Aaron Wan-Bissaka,West Ham United,1821.0,0.0,2.0,0.0,0.0988,100.0,1823.0,3.0,0.0,76.0,1.0,6.79,1.3,1.8,1.0,4.3,0.3,0.2,0.8,0.7,0.6,31.4,0.8,1.1,0.0,0.0,0.0,0.0,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Kyle Walker-Peters,West Ham United,Right-Back,28,England,13000000.0,27,Kyle Walker-Peters,West Ham United,959.0,1.0,0.0,0.0938,0.0,100.0,956.0,2.0,0.3,86.0,0.6,6.39,1.9,0.4,0.5,1.4,0.4,0.2,0.3,0.6,1.0,24.7,0.0,0.7,0.0,1.19,-0.19,0.24,fullback,0,0,0,0,0,1,0,english,0,0,1,0,0,0,0,0,0,0
Soungoutou Magassa,West Ham United,Defensive Midfield,22,France,17000000.0,63,Soungoutou Magassa,West Ham United,964.0,1.0,0.0,0.0934,0.0,100.0,967.0,4.0,0.4,80.2,0.6,6.4,2.1,0.8,0.9,0.7,0.7,0.2,0.3,0.3,0.9,20.2,0.1,0.9,0.0,0.55,0.45,0.08,cdm,0,0,0,0,1,0,0,french,0,1,0,0,0,0,0,0,0,0
Tomáš Souček,West Ham United,Defensive Midfield,31,Czech Republic,12000000.0,15,Tomáš Souček,West Ham United,1516.0,4.0,0.0,0.2375,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cdm,0,0,0,0,1,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Freddie Potts,West Ham United,Defensive Midfield,22,England,10000000.0,27,Freddie Potts,West Ham United,1101.0,0.0,1.0,0.0,0.0817,100.0,1101.0,1.0,0.2,82.7,1.1,6.45,1.4,0.8,0.7,1.5,0.4,0.2,0.4,0.1,0.7,26.2,0.3,1.3,0.0,0.24,-0.24,0.08,cdm,0,0,0,0,1,0,0,english,0,0,1,0,0,0,0,0,0,0
Mateus Fernandes,West Ham United,Central Midfield,21,Portugal,35000000.0,51,Mateus Fernandes,West Ham United,2302.0,3.0,3.0,0.1173,0.1173,100.0,2312.0,6.0,0.8,87.7,0.5,6.9,2.8,1.1,1.4,1.0,1.2,0.4,1.0,0.8,1.4,41.3,0.4,2.6,0.2,1.14,1.86,0.05,central_mid,0,0,0,1,0,0,0,portuguese,0,0,0,0,0,0,1,0,0,0
Crysencio Summerville,West Ham United,Left Winger,24,Netherlands,30000000.0,39,Crysencio Summerville,West Ham United,1856.0,5.0,1.0,0.2425,0.0485,100.0,1867.0,4.0,1.8,84.0,0.2,6.79,1.3,0.5,1.5,1.1,0.4,0.1,0.8,1.4,2.1,20.0,0.4,0.3,0.0,5.4,-0.4,0.13,winger,0,1,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Jarrod Bowen,West Ham United,Right Winger,29,England,35000000.0,51,Jarrod Bowen,West Ham United,2687.0,8.0,6.0,0.268,0.201,100.0,2691.0,5.0,2.2,73.8,0.9,6.99,1.3,0.6,0.6,1.1,0.6,0.2,1.0,1.5,1.5,21.4,0.6,0.4,0.1,6.93,1.07,0.11,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Adama Traoré,West Ham United,Right Winger,30,Spain,8000000.0,3,Adama Traoré,West Ham United,320.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,spanish,0,0,0,1,0,0,0,0,0,0
Pablo,West Ham United,Centre-Forward,22,Brazil,18000000.0,51,Pablo,West Ham United,315.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,striker,1,0,0,0,0,0,0,brazilian,1,0,0,0,0,0,0,0,0,0
Callum Wilson,West Ham United,Centre-Forward,34,England,5000000.0,3,Callum Wilson,West Ham United,1004.0,5.0,1.0,0.4482,0.0896,100.0,1001.0,0.0,1.3,60.8,0.6,6.33,0.1,0.1,0.4,0.1,0.2,0.1,0.3,0.5,0.5,5.0,0.0,0.0,0.0,6.91,-1.91,0.22,striker,1,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Lucas Perri,Leeds United,Goalkeeper,28,Brazil,13000000.0,39,Lucas Perri,Leeds United,1440.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,brazilian,1,0,0,0,0,0,0,0,0,0
Karl Darlow,Leeds United,Goalkeeper,35,Wales,200000.0,3,Karl Darlow,Leeds United,1260.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,other_europe,0,0,0,0,0,0,0,0,0,0
Pascal Struijk,Leeds United,Centre-Back,26,Netherlands,22000000.0,15,Pascal Struijk,Leeds United,2349.0,0.0,1.0,0.0,0.0383,100.0,2348.0,3.0,0.9,88.2,3.2,6.79,1.1,1.0,0.7,6.3,0.5,0.6,0.4,0.1,0.6,55.3,0.0,2.0,0.0,3.01,-3.01,0.13,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Jaka Bijol,Leeds United,Centre-Back,27,Slovenia,18000000.0,51,Jaka Bijol,Leeds United,1218.0,1.0,1.0,0.0739,0.0739,100.0,1219.0,3.0,0.7,86.2,2.5,6.75,1.1,1.1,0.9,5.4,0.2,0.3,0.2,0.1,0.4,39.6,0.0,2.1,0.0,1.08,-0.08,0.09,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Joe Rodon,Leeds United,Centre-Back,28,Wales,15000000.0,27,Joe Rodon,Leeds United,2455.0,2.0,0.0,0.0733,0.0,100.0,2458.0,1.0,0.5,88.7,2.6,6.64,1.1,0.9,0.4,5.7,0.3,0.6,0.2,0.0,0.6,45.3,0.0,1.2,0.0,1.49,0.51,0.1,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Sebastiaan Bornauw,Leeds United,Centre-Back,26,Belgium,8000000.0,39,Sebastiaan Bornauw,Leeds United,304.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Gabriel Gudmundsson,Leeds United,Left-Back,26,Sweden,20000000.0,39,Gabriel Gudmundsson,Leeds United,2362.0,0.0,0.0,0.0,0.0,100.0,2375.0,4.0,0.6,76.2,0.5,6.61,2.1,0.7,1.0,2.6,0.9,0.2,0.7,1.2,1.8,29.4,0.7,0.9,0.0,0.91,-0.91,0.05,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Sam Byram,Leeds United,Left-Back,32,England,600000.0,3,Sam Byram,Leeds United,8.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fullback,0,0,0,0,0,1,0,english,0,0,1,0,0,0,0,0,0,0
Jayden Bogle,Leeds United,Right-Back,25,England,12000000.0,27,Jayden Bogle,Leeds United,2312.0,1.0,1.0,0.0389,0.0389,100.0,2322.0,5.0,0.5,76.4,0.7,6.47,1.9,1.0,1.1,2.2,0.7,0.1,0.5,0.5,0.8,25.7,0.4,0.9,0.0,2.17,-1.17,0.14,fullback,0,0,0,0,0,1,0,english,0,0,1,0,0,0,0,0,0,0
James Justin,Leeds United,Right-Back,28,England,12000000.0,27,James Justin,Leeds United,1181.0,1.0,1.0,0.0762,0.0762,100.0,1177.0,2.0,0.7,76.4,1.3,6.62,1.3,1.0,0.4,2.5,0.4,0.3,0.3,0.1,1.0,20.4,0.2,1.0,0.0,1.22,-0.22,0.09,fullback,0,0,0,0,0,1,0,english,0,0,1,0,0,0,0,0,0,0
Ethan Ampadu,Leeds United,Defensive Midfield,25,Wales,25000000.0,15,Ethan Ampadu,Leeds United,2399.0,1.0,1.0,0.0375,0.0375,100.0,2403.0,7.0,0.7,84.6,1.7,6.82,2.4,1.4,1.3,2.4,0.5,0.5,0.6,0.4,1.0,48.2,0.3,2.1,0.0,1.96,-0.96,0.1,cdm,0,0,0,0,1,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Anton Stach,Leeds United,Defensive Midfield,27,Germany,25000000.0,39,Anton Stach,Leeds United,2046.0,4.0,3.0,0.176,0.132,100.0,2053.0,3.0,1.8,78.4,1.6,7.16,2.2,0.7,1.2,1.8,0.8,0.4,2.2,0.7,0.8,32.8,1.6,1.6,0.1,2.69,1.31,0.06,cdm,0,0,0,0,1,0,0,german,0,0,0,0,1,0,0,0,0,0
Ilia Gruev,Leeds United,Defensive Midfield,25,Bulgaria,12000000.0,15,Ilia Gruev,Leeds United,1293.0,0.0,3.0,0.0,0.2088,100.0,1297.0,3.0,0.3,89.8,0.6,6.42,1.1,0.7,0.8,0.8,0.9,0.3,0.5,0.3,0.4,26.7,0.2,0.9,0.0,0.51,-0.51,0.09,cdm,0,0,0,0,1,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Sean Longstaff,Leeds United,Central Midfield,28,England,16000000.0,39,Sean Longstaff,Leeds United,947.0,1.0,2.0,0.095,0.1901,100.0,946.0,2.0,0.8,85.4,0.5,6.69,2.2,0.6,0.6,0.6,1.2,0.3,1.3,0.1,1.0,24.2,1.4,0.8,0.1,0.84,0.16,0.06,central_mid,0,0,0,1,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Ao Tanaka,Leeds United,Central Midfield,27,Japan,10000000.0,27,Ao Tanaka,Leeds United,746.0,2.0,0.0,0.2413,0.0,100.0,743.0,1.0,0.6,83.8,0.4,6.29,0.9,0.6,0.4,0.4,0.8,0.1,0.4,0.1,0.2,19.1,0.1,0.5,0.1,0.86,1.14,0.08,central_mid,0,0,0,1,0,0,0,asian,0,0,0,0,0,0,0,0,1,0
Brenden Aaronson,Leeds United,Attacking Midfield,25,United States,18000000.0,15,Brenden Aaronson,Leeds United,1908.0,4.0,3.0,0.1887,0.1415,100.0,1925.0,1.0,1.4,79.8,0.7,6.64,1.5,0.4,0.6,0.4,1.0,0.1,0.9,0.7,1.4,18.2,0.3,0.2,0.1,4.47,-0.47,0.11,attacking_mid,0,0,1,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Facundo Buonanotte,Leeds United,Attacking Midfield,21,Argentina,16000000.0,3,Facundo Buonanotte,Leeds United,71.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacking_mid,0,0,1,0,0,0,0,argentinian,0,0,0,0,0,1,0,0,0,0
Noah Okafor,Leeds United,Left Winger,25,Switzerland,18000000.0,39,Noah Okafor,Leeds United,1273.0,4.0,0.0,0.2828,0.0,100.0,1279.0,3.0,1.1,75.6,0.5,6.59,0.9,0.4,0.7,0.5,0.5,0.0,0.6,1.4,0.6,10.9,0.3,0.8,0.0,4.85,-0.85,0.19,winger,0,1,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Wilfried Gnonto,Leeds United,Right Winger,22,Italy,18000000.0,27,Wilfried Gnonto,Leeds United,387.0,0.0,1.0,0.0,0.2326,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Daniel James,Leeds United,Right Winger,28,Wales,12000000.0,39,Daniel James,Leeds United,408.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Dominic Calvert-Lewin,Leeds United,Centre-Forward,29,England,22000000.0,27,Dominic Calvert-Lewin,Leeds United,2025.0,10.0,1.0,0.4444,0.0444,100.0,2031.0,1.0,2.1,60.5,3.4,6.78,0.4,0.1,1.2,0.9,0.1,0.2,0.6,0.2,1.1,11.5,0.0,0.1,0.0,14.19,-4.19,0.25,striker,1,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Joël Piroe,Leeds United,Centre-Forward,26,Suriname,13000000.0,15,Joël Piroe,Leeds United,226.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,striker,1,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Lukas Nmecha,Leeds United,Centre-Forward,27,Germany,10000000.0,15,Lukas Nmecha,Leeds United,812.0,6.0,1.0,0.665,0.1108,100.0,807.0,0.0,0.9,62.3,1.0,6.3,0.3,0.1,0.7,0.3,0.1,0.0,0.2,0.1,0.5,6.4,0.0,0.2,0.0,6.68,-0.68,0.32,striker,1,0,0,0,0,0,0,german,0,0,0,0,1,0,0,0,0,0
