player_name,club,nationality,position,age,age_squared,market_value_eur,log_market_value,minutes_played,goals,assists,goals_per_90,assists_per_90,contract_months_remaining,team_league_position,is_top4,is_top6,is_bottom6,is_historic_top6,is_promoted,is_striker,is_winger,is_attacking_mid,is_central_mid,is_cdm,is_fullback,is_goalkeeper,is_brazilian,is_french,is_english,is_spanish,is_german,is_argentinian,is_portuguese,is_african,is_asian,is_south_american_other,striker_age,striker_age_sq,winger_age,winger_age_sq,attmid_age,attmid_age_sq,cm_age,cm_age_sq,cdm_age,cdm_age_sq,fullback_age,fullback_age_sq,cb_age,cb_age_sq,gk_age,gk_age_sq,striker_goals_per_90,striker_assists_per_90,winger_goals_per_90,winger_assists_per_90,attmid_goals_per_90,attmid_assists_per_90,cm_goals_per_90,cm_assists_per_90,cdm_goals_per_90,cdm_assists_per_90,fullback_goals_per_90,fullback_assists_per_90,cb_goals_per_90,cb_assists_per_90,tackles_striker,tackles_winger,tackles_attmid,tackles_cm,tackles_cdm,tackles_fullback,tackles_cb,tackles_gk,interceptions_striker,interceptions_winger,interceptions_attmid,interceptions_cm,interceptions_cdm,interceptions_fullback,interceptions_cb,interceptions_gk,clearances_striker,clearances_winger,clearances_attmid,clearances_cm,clearances_cdm,clearances_fullback,clearances_cb,clearances_gk,blocks_striker,blocks_winger,blocks_attmid,blocks_cm,blocks_cdm,blocks_fullback,blocks_cb,blocks_gk,aerials_won_striker,aerials_won_winger,aerials_won_attmid,aerials_won_cm,aerials_won_cdm,aerials_won_fullback,aerials_won_cb,aerials_won_gk,key_passes_striker,key_passes_winger,key_passes_attmid,key_passes_cm,key_passes_cdm,key_passes_fullback,key_passes_cb,key_passes_gk,dribbles_striker,dribbles_winger,dribbles_attmid,dribbles_cm,dribbles_cdm,dribbles_fullback,dribbles_cb,dribbles_gk,crosses_striker,crosses_winger,crosses_attmid,crosses_cm,crosses_cdm,crosses_fullback,crosses_cb,crosses_gk,long_balls_striker,long_balls_winger,long_balls_attmid,long_balls_cm,long_balls_cdm,long_balls_fullback,long_balls_cb,long_balls_gk,through_balls_striker,through_balls_winger,through_balls_attmid,through_balls_cm,through_balls_cdm,through_balls_fullback,through_balls_cb,through_balls_gk,avg_passes_striker,avg_passes_winger,avg_passes_attmid,avg_passes_cm,avg_passes_cdm,avg_passes_fullback,avg_passes_cb,avg_passes_gk,shots_striker,shots_winger,shots_attmid,shots_cm,shots_cdm,shots_fullback,shots_cb,shots_gk,xg_striker,xg_winger,xg_attmid,xg_cm,xg_cdm,xg_fullback,xg_cb,xg_gk,xg_p90_striker,xg_p90_winger,xg_p90_attmid,xg_p90_cm,xg_p90_cdm,xg_p90_fullback,xg_p90_cb,xg_p90_gk,fouled_striker,fouled_winger,fouled_attmid,fouled_cm,fouled_cdm,fouled_fullback,fouled_cb,fouled_gk,mins,yellow_cards,shots_per_game,pass_success_pct,aerials_won,rating,tackles_per_game,interceptions_per_game,fouls_per_game,clearances_per_game,dribbled_past_per_game,blocks_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,avg_passes_per_game,crosses_per_game,long_balls_per_game,through_balls_per_game,xg,xg_diff,xg_per_shot,is_centre_back,age_centered,age_centered_sq,save_pct,cs_per_90,ga_per_90,sota_per_90,pk_save_pct,minutes_gk,gk_save_pct,gk_cs_per_90,gk_ga_per_90,gk_sota_per_90,gk_pk_save_pct,predicted_log_value,residual,predicted_market_value_eur,valuation_label
Anthony Elanga,Newcastle United,Sweden,Right Winger,23,529,40000000.0,17.50439001207821,1157.0,0.0,1.0,0.0,0.0778,27,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,-3.2326283987915403,10.449886364673558,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,0.0,0.5,82.4,0.5,6.28,0.5,0.1,0.3,0.2,0.3,0.0,0.6,0.4,0.7,14.2,0.5,0.2,0.0,1.2,-1.2,0.09,0,-3.2326283987915403,10.449886364673558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.05739120879336,0.44699880328485264,25581786.94508567,overvalued
Evann Guessand,Crystal Palace,Cote d'Ivoire,Right Winger,24,576,28000000.0,17.14771506813948,888.0,1.0,2.0,0.1014,0.2027,3,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,-2.2326283987915403,4.984629567090477,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.1014,0.2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.2326283987915403,4.984629567090477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.706621263783042,0.44109380435643786,18013305.97821386,overvalued
Chemsdine Talbi,Sunderland AFC,Morocco,Right Winger,20,400,25000000.0,17.034386382832476,1236.0,3.0,1.0,0.2184,0.0728,51,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,0.0,-6.23262839879154,38.8456567574228,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.2184,0.0728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,0.0,0.8,82.0,0.0,6.34,0.4,0.1,0.1,0.6,0.5,0.0,0.5,0.7,0.0,14.4,0.3,0.5,0.0,1.4,1.6,0.08,0,-6.23262839879154,38.8456567574228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.603883044400323,0.43050333843215327,16254543.77211891,overvalued
Kyle Walker,Burnley FC,England,Right-Back,35,1225,2500000.0,14.73180128983843,2461.0,0.0,2.0,0.0,0.0731,15,19,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76737160120846,76.8668047936766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2463.0,8.0,0.1,75.5,1.4,6.47,1.4,1.3,1.0,3.0,0.6,0.4,0.3,0.4,0.6,39.5,0.2,2.5,0.0,0.13,-0.13,0.04,0,8.76737160120846,76.8668047936766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.320816833972334,0.410984455866096,1657493.0930961624,overvalued
Daniel Muñoz,Crystal Palace,Colombia,Right-Back,29,841,27000000.0,17.111347423968603,1778.0,3.0,2.0,0.1519,0.1012,27,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7673716012084597,7.658345579175074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519,0.1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1782.0,5.0,0.9,78.1,1.6,7.04,2.4,1.0,1.1,3.3,0.8,0.0,1.0,0.0,0.6,30.0,0.6,1.0,0.0,1.99,1.01,0.1,0,2.7673716012084597,7.658345579175074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.70536577163816,0.4059816523304427,17990704.604946967,overvalued
Micky van de Ven,Tottenham Hotspur,Netherlands,Centre-Back,24,576,65000000.0,17.98989782785991,2366.0,4.0,1.0,0.1522,0.038,39,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-2.2326283987915403,4.984629567090477,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1522,0.038,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2368.0,7.0,0.6,89.2,1.3,6.61,1.2,0.8,0.8,4.0,0.3,0.7,0.2,0.3,0.6,50.7,0.0,2.1,0.0,2.8,1.2,0.19,1,-2.2326283987915403,4.984629567090477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.592481095078558,0.3974167327813518,43683503.524498455,overvalued
Andrew Robertson,Liverpool FC,Scotland,Left-Back,32,1024,10000000.0,16.11809565095832,760.0,0.0,0.0,0.0,0.0,3,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76737160120846,33.262575186425835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,0.0,0.3,84.0,0.6,6.39,0.6,0.4,0.2,0.9,0.2,0.2,0.8,0.2,0.0,28.5,0.6,0.7,0.0,0.33,-0.33,0.07,0,5.76737160120846,33.262575186425835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.73719825352764,0.3808973974306813,6832479.890228048,overvalued
Kyle Walker-Peters,West Ham United,England,Right-Back,28,784,13000000.0,16.38045991542581,959.0,1.0,0.0,0.0938,0.0,27,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7673716012084597,3.123602376758155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,956.0,2.0,0.3,86.0,0.6,6.39,1.9,0.4,0.5,1.4,0.4,0.2,0.3,0.6,1.0,24.7,0.0,0.7,0.0,1.19,-0.19,0.24,0,1.7673716012084597,3.123602376758155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01110239921993,0.36935751620588064,8985317.364970688,overvalued
Carlos Baleba,Brighton & Hove Albion,Cameroon,Defensive Midfield,22,484,55000000.0,17.822843743196746,1264.0,0.0,0.0,0.0,0.0,27,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-4.23262839879154,17.915143162256637,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1278.0,5.0,0.6,85.6,0.7,6.28,1.2,1.0,1.1,1.0,0.5,0.1,0.2,0.4,0.7,22.9,0.0,1.0,0.0,1.16,-1.16,0.08,0,-4.23262839879154,17.915143162256637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46063315886424,0.3622105843325052,38287466.641688354,overvalued
Hee-chan Hwang,Wolverhampton Wanderers,"Korea, South",Centre-Forward,30,900,8000000.0,15.89495209964411,1149.0,2.0,1.0,0.1567,0.0783,27,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76737160120846,14.193088781591994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1567,0.0783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,3.0,0.8,76.3,0.3,6.17,0.4,0.4,1.1,0.7,0.3,0.0,0.5,0.4,0.7,15.4,0.2,0.6,0.1,2.3,-0.3,0.15,0,3.76737160120846,14.193088781591994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.534916011627672,0.3600360880164377,5581209.190164877,overvalued
Antonee Robinson,Fulham FC,United States,Left-Back,28,784,25000000.0,17.034386382832476,984.0,0.0,0.0,0.0,0.0,27,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7673716012084597,3.123602376758155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7673716012084597,3.123602376758155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67479171154827,0.3595946712842064,17448979.290979028,overvalued
Anthony Gordon,Newcastle United,England,Left Winger,25,625,60000000.0,17.909855120186375,1637.0,5.0,2.0,0.2749,0.11,27,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0,0.0,-1.2326283987915403,1.5193727695073964,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.2749,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1658.0,3.0,1.8,81.8,0.3,6.67,0.8,0.1,0.5,0.5,0.5,0.0,1.0,1.3,1.5,19.9,0.6,0.7,0.1,8.42,-3.42,0.19,0,-1.2326283987915403,1.5193727695073964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.561999011288247,0.347856108898128,42372029.09218974,overvalued
Lucas Digne,Aston Villa,France,Left-Back,32,1024,8000000.0,15.89495209964411,1467.0,0.0,4.0,0.0,0.2454,27,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76737160120846,33.262575186425835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1472.0,3.0,0.4,80.3,0.9,6.53,1.1,0.5,0.4,1.9,0.5,0.1,0.8,0.2,0.4,23.4,1.0,0.4,0.0,0.55,-0.55,0.05,0,5.76737160120846,33.262575186425835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.547507018772462,0.3474450808716476,5651926.501790234,overvalued
